compound_name,BBB+/BBB-,MW,LogP,HBD,HBA
compound 37,BBB+,326.3560000000001,2.991200000000001,1.0,6.0
bbcpd18 (ranitidine analog),BBB+,312.32900000000006,3.9925000000000024,2.0,5.0
107447-22-3,BBB+,182.22299999999998,-0.06630000000000041,2.0,2.0
alaptide,BBB+,182.22299999999998,-0.06630000000000041,2.0,2.0
i-1,BBB+,523.44,4.086300000000003,0.0,5.0
loperamide,BBB+,491.07500000000016,5.478100000000006,1.0,3.0
"8-[4-(5-(123i)iodanylthiophen-2-yl)-4-oxobutyl]-3-methyl-1-phenyl-1,3,8-triazaspiro[4.5]decan-4-one",BBB+,523.44,4.086300000000003,0.0,5.0
99632-94-7,BBB+,319.3860000000001,2.4747000000000003,0.0,6.0
chembl478224,BBB+,468.64600000000024,4.168280000000003,3.0,7.0
benzamide,BBB+,121.13899999999995,0.7855000000000001,1.0,1.0
bbcpd21,BBB+,352.478,3.871400000000003,1.0,3.0
1-(3-fluoropropyl)-2-nitroimidazole (fpn),BBB+,173.14699999999996,1.1508999999999998,0.0,4.0
propargyl alcohol,BBB+,56.064,-0.3881,1.0,1.0
alprenolol,BBB+,249.35399999999996,2.1528,2.0,3.0
222722-65-8,BBB+,360.41700000000014,2.9959000000000016,1.0,6.0
allobarbital,BBB+,208.21699999999998,0.491,2.0,3.0
schembl5488979,BBB+,391.346,5.412420000000005,0.0,4.0
ticalopride,BBB+,313.7850000000001,1.0374999999999999,3.0,5.0
ticalopride,BBB+,313.7850000000001,1.0374999999999999,3.0,5.0
pfizer compound 16,BBB+,379.5040000000001,3.4049000000000014,2.0,4.0
cortisol,BBB+,362.4660000000002,1.7815999999999996,3.0,5.0
cortisol,BBB+,362.4660000000002,1.7815999999999996,3.0,5.0
schembl4036207,BBB+,407.90900000000016,3.7810200000000025,2.0,7.0
abacavir,BBB+,286.33900000000006,1.0922999999999998,3.0,7.0
abacavir,BBB+,286.33900000000006,1.0922999999999998,3.0,7.0
fluconazole,BBB+,306.276,0.7357999999999993,1.0,7.0
quinidine,BBB+,324.4240000000001,3.1732000000000014,1.0,4.0
glycerol,BBB+,92.09400000000001,-1.6681000000000001,3.0,3.0
valproate,BBB+,144.214,2.2874,1.0,1.0
morphine,BBB+,285.343,1.1981,2.0,4.0
quinidine (quinine),BBB+,324.4240000000001,3.1732000000000014,1.0,4.0
5-methyl-5-ethyl barbituric acid (nsc 30403),BBB+,170.16799999999998,-0.23129999999999995,2.0,3.0
l-838417,BBB+,399.40500000000014,3.0745000000000013,0.0,8.0
trazodone,BBB+,371.8720000000001,2.3617,0.0,6.0
ibuprofen ,BBB+,206.28499999999997,3.073200000000001,1.0,1.0
ethanol,BBB+,46.069,-0.0014000000000000123,1.0,1.0
tz-3,BBB+,387.71900000000005,5.8629000000000016,0.0,4.0
tz-3,BBB+,197.18800000000002,1.1451,2.0,1.0
phenelzine,BBB+,136.19799999999998,0.6923999999999992,2.0,2.0
indole-based mchr1 antagonist(7a),BBB+,454.57400000000035,4.892300000000004,1.0,5.0
liv-21,BBB+,326.40000000000003,2.9373000000000014,1.0,5.0
thioperamide,BBB+,292.45200000000006,2.7963000000000005,2.0,2.0
gabapentin,BBB+,171.23999999999992,1.3702999999999994,2.0,2.0
chembl3527030,BBB+,206.245,0.39160000000000006,2.0,2.0
felbamate,BBB+,238.24300000000002,0.9607999999999993,2.0,4.0
(r)-(-)-ibuprofen,BBB+,206.28499999999997,3.073200000000001,1.0,1.0
y19,BBB+,332.31300000000005,-3.805899999999998,7.0,8.0
carisoprodol,BBB+,232.27999999999997,1.2441000000000002,2.0,4.0
prednisolone,BBB+,360.4500000000002,1.5575999999999999,3.0,5.0
prednisolone,BBB+,360.4500000000002,1.5575999999999999,3.0,5.0
"1,3-butadiene (divinyl)",BBB+,54.09199999999999,1.3584,0.0,0.0
pac-1,BBB+,392.5030000000001,2.3886000000000007,2.0,5.0
2-methylpropan-1-ol,BBB+,74.12299999999999,0.6347,1.0,1.0
dl-alanine,BBB+,89.09399999999998,-0.5817999999999999,2.0,2.0
201038-74-6,BBB+,352.5000000000001,2.667300000000001,1.0,4.0
2-oxo-4-[3-(trifluoromethoxy)anilino]-6-methyl-3-cyclohexene-1-carboxylic acid methyl ester,BBB+,343.30100000000004,3.2791000000000023,1.0,5.0
"methyl (1s,6r)-6-methyl-2-oxo-4-[3-(trifluoromethoxy)anilino]cyclohex-3-ene-1-carboxylate",BBB+,343.30100000000004,3.2791000000000023,1.0,5.0
pralidoxime,BBB+,137.162,0.3191999999999999,1.0,2.0
1-(8-fluorooctyl)-2-nitroimidazole (fon),BBB+,243.2819999999999,3.1014000000000017,0.0,4.0
propan-1-ol,BBB+,60.096,0.3887,1.0,1.0
pefloxacin,BBB+,333.36300000000006,1.6105000000000003,1.0,5.0
vorozole,BBB+,324.77500000000003,2.8509,0.0,6.0
vorozole,BBB+,324.77500000000003,2.8509,0.0,6.0
epinastine,BBB+,249.31699999999998,2.4668,1.0,3.0
7439-90-9,BBB+,83.8,0.0,0.0,0.0
dexamethasone,BBB+,392.4670000000002,1.8957000000000002,3.0,5.0
meprobamate,BBB+,218.25299999999996,0.9834000000000005,2.0,4.0
propan-2-one (acetone),BBB+,58.080000000000005,0.5952999999999999,0.0,1.0
"minokine, mw01-2-069srm",BBB+,395.47000000000014,3.3222000000000014,0.0,7.0
acebutolol,BBB+,336.4320000000001,2.3655,3.0,5.0
145741-95-3,BBB+,374.50600000000003,2.6816000000000004,2.0,5.0
daidzein ok,BBB+,254.24099999999999,2.871200000000001,2.0,4.0
urea,BBB+,60.056,-0.9762000000000002,2.0,1.0
sr-4688,BBB+,152.21799999999996,2.3503000000000007,0.0,2.0
u 88703,BBB+,220.31999999999994,1.3114999999999997,2.0,4.0
barbital,BBB+,184.195,0.15879999999999994,2.0,3.0
fluoroethylflumazenil f-18,BBB+,335.31,2.1134,0.0,5.0
"1,2-dichloroethane",BBB+,98.96000000000001,1.464,0.0,0.0
,BBB+,301.75800000000004,3.736180000000001,1.0,4.0
mchr antagonist 8,BBB+,410.90100000000024,4.457800000000004,1.0,5.0
methyl acetate,BBB+,74.079,0.17930000000000001,0.0,2.0
chembl1950330,BBB+,391.5590000000002,4.467500000000005,0.0,3.0
,BBB+,290.451,3.4394000000000027,1.0,3.0
"cis-1,2-dichloroethylene",BBB+,96.94400000000002,1.9352,0.0,0.0
phenobarbital,BBB+,232.23899999999995,0.7004,2.0,3.0
bisphenol a,BBB+,228.291,3.423700000000002,2.0,2.0
"9h-xanthene-9-carboxamide, n-[2-(1-methylethyl)-2h-tetrazol-5-yl]-",BBB+,335.3670000000001,3.130300000000002,1.0,6.0
y17,BBB+,311.38500000000016,1.7955999999999999,1.0,3.0
chebi: 337303,BBB+,368.4620000000001,4.254000000000002,2.0,5.0
,BBB+,428.5800000000002,4.714100000000003,2.0,4.0
vinblastine,BBB+,810.9889999999998,3.9909000000000034,3.0,12.0
phenytoin,BBB+,252.27300000000002,1.7696,2.0,2.0
thiopental (thiopentone),BBB+,242.34400000000002,1.3498999999999999,2.0,3.0
antipyrine ok,BBB+,188.23000000000002,1.4844199999999999,0.0,3.0
2-propanol (isopropanol),BBB+,60.096000000000004,0.38710000000000006,1.0,1.0
2-butanone,BBB+,72.10699999999999,0.9854,0.0,1.0
pindolol,BBB+,248.32600000000002,1.9055999999999995,3.0,3.0
carbamazepine,BBB+,236.274,3.3872000000000018,1.0,1.0
151-83-7,BBB+,262.30899999999997,1.3066,1.0,3.0
progesterone,BBB+,314.46900000000005,4.723500000000005,0.0,2.0
-,BBB+,321.283,2.0693,0.0,5.0
kcl-440,BBB+,294.35400000000004,2.962300000000001,2.0,3.0
prucalopride,BBB+,367.8770000000003,2.0877999999999997,2.0,5.0
"rofecoxib, vioxx",BBB+,314.3620000000001,2.5577000000000005,0.0,4.0
iodoantipyrine,BBB+,314.12600000000003,2.0890199999999997,0.0,3.0
schembl7481790,BBB+,302.341,2.743920000000001,1.0,6.0
"2,3,5,6-tetramethylpyrazine",BBB+,136.19799999999998,1.7102799999999998,0.0,2.0
vinyltrichloride,BBB+,133.405,2.0289,0.0,0.0
58-08-2,BBB+,194.194,-1.0293,0.0,6.0
sb 656104a,BBB+,488.05300000000034,4.907900000000005,1.0,4.0
59468-90-5,BBB+,341.7730000000001,3.5081000000000016,1.0,4.0
84379-13-5,BBB+,418.29100000000005,3.8808000000000034,0.0,5.0
bretazenil,BBB+,418.29100000000005,3.8808000000000034,0.0,5.0
bretazenil,BBB+,418.29100000000005,3.8808000000000034,0.0,5.0
17-(dimethylaminoethylamino)-17-demethoxygeldamycin,BBB+,616.7560000000003,1.9132000000000022,4.0,10.0
17-(dimethylaminoethylamino)-17-demethoxygeldamycin,BBB+,616.7560000000003,1.9132000000000022,4.0,10.0
s121,BBB+,327.452,1.8609,1.0,3.0
s118,BBB+,338.4730000000001,2.2772000000000006,1.0,4.0
topiramate,BBB+,339.3660000000001,-0.3953999999999982,1.0,8.0
1-hydroxymidazolam,BBB+,343.7890000000001,3.2471000000000014,2.0,4.0
primidone,BBB+,218.25599999999994,0.5378999999999999,2.0,2.0
lovastatin,BBB+,404.54700000000025,4.195500000000004,1.0,5.0
vinblastine,BBB+,810.9889999999998,3.9909000000000034,3.0,12.0
tetrahydropalmatine,BBB+,355.4340000000002,3.376500000000002,0.0,5.0
(+)-tetrahydropalmatine,BBB+,355.4340000000002,3.376500000000002,0.0,5.0
propene,BBB+,42.080999999999996,1.1923,0.0,0.0
5-allyl-1-methyl-5-(1-methylpentyl)barbituric acid,BBB+,266.341,2.0833999999999997,1.0,3.0
l-hyoscyamine,BBB+,289.37500000000006,1.9308999999999996,1.0,4.0
atropine,BBB+,289.37500000000006,1.9308999999999996,1.0,4.0
pf-2545920,BBB+,392.46200000000005,5.276300000000004,0.0,5.0
"1,3,7-trimethylxanthine, tms",BBB+,196.20999999999998,-0.8214000000000001,0.0,4.0
ethenzamide,BBB+,165.19199999999995,1.1842,1.0,2.0
56924-65-3,BBB+,206.22000000000003,1.6235199999999999,0.0,3.0
4-fluoroantipyrine,BBB+,206.22,1.6235199999999999,0.0,3.0
bromocytisine,BBB+,269.14200000000005,1.3175,1.0,3.0
3-bromocytisine,BBB+,269.14200000000005,1.2759999999999998,1.0,3.0
3-bromocytisine,BBB+,269.14200000000005,1.2759999999999998,1.0,3.0
compound-4h,BBB+,455.0020000000002,5.289820000000005,2.0,5.0
,BBB+,331.41900000000004,3.9075000000000015,3.0,3.0
compound-10,BBB+,458.6060000000002,4.120600000000003,1.0,6.0
chembl534947,BBB+,427.5520000000003,5.231340000000004,1.0,6.0
thalidomide,BBB+,258.23299999999995,0.08779999999999993,1.0,4.0
s122,BBB+,269.261,-1.0181299999999995,3.0,6.0
levetiracetam,BBB+,170.212,-0.12729999999999997,1.0,2.0
sb-656104-a,BBB+,488.05300000000034,4.907900000000005,1.0,4.0
ici 17148,BBB+,156.21400000000003,0.35642000000000007,2.0,3.0
"b-038, ici17148",BBB+,156.214,0.3564200000000002,2.0,3.0
zaltidine,BBB+,222.277,0.7465200000000001,3.0,4.0
water,BBB+,18.015,-0.8247,0.0,0.0
sesamol,BBB+,138.12199999999999,1.1208999999999998,1.0,3.0
pentylenetetrazole (metrazole),BBB+,138.174,0.39949999999999997,0.0,4.0
,BBB+,454.6180000000002,5.248300000000004,2.0,4.0
zinc13282290,BBB+,341.773,3.8151200000000025,1.0,4.0
compound-5d,BBB+,381.9070000000001,4.388700000000004,1.0,3.0
1-butanol,BBB+,74.12299999999999,0.7787999999999999,1.0,1.0
"1-chloro-2,2-difluoroethylene",BBB+,98.47900000000001,1.9631,0.0,0.0
chembl218017,BBB+,325.41200000000003,3.542300000000002,1.0,4.0
bbcpd22 (ranitidine analog) skb34 (propanol33npiperidinylmethylp henoxy),BBB+,249.3539999999999,2.433700000000001,1.0,3.0
sns-032,BBB+,380.53900000000016,3.6590000000000016,2.0,7.0
414910-27-3,BBB+,616.6219999999998,6.654320000000007,0.0,3.0
simvastatin,BBB+,418.57400000000024,4.585600000000005,1.0,5.0
2-pentanone,BBB+,86.13399999999999,1.3755,0.0,1.0
bpsp,BBB+,516.4550000000004,5.102000000000005,0.0,4.0
chembl136942,BBB+,423.53200000000015,3.9494000000000034,0.0,4.0
atevirdine,BBB+,379.4640000000001,2.965700000000001,2.0,5.0
fluoromisonidazole,BBB+,189.146,0.12169999999999986,1.0,5.0
"misonidazole,fluoro",BBB+,219.17199999999997,0.09579999999999983,1.0,6.0
alniditan dihydrochloride,BBB+,302.422,1.2987999999999995,3.0,5.0
risperidone,BBB+,410.4930000000003,3.5904200000000026,0.0,6.0
phenyl-n-tert-butylnitrone,BBB+,177.247,2.414300000000001,0.0,1.0
alprazolam,BBB+,308.77200000000005,3.5801200000000017,0.0,4.0
diethylether (ether),BBB+,74.123,1.0428000000000002,0.0,1.0
methane,BBB+,16.043,0.6361,0.0,0.0
198968-25-1,BBB+,264.328,4.070700000000002,1.0,3.0
dm5,BBB+,497.5000000000002,1.0202999999999998,5.0,10.0
leucine,BBB+,131.175,0.44439999999999996,2.0,2.0
testosterone,BBB+,288.43100000000004,3.8792000000000026,1.0,2.0
dronabinol,BBB+,314.46900000000005,5.735800000000006,1.0,2.0
ethyl acetate,BBB+,88.106,0.5694,0.0,2.0
dl-morphan,BBB+,257.377,3.080400000000002,1.0,2.0
levorphanol,BBB+,257.377,3.080400000000002,1.0,2.0
dm5,BBB+,293.75000000000006,3.033900000000001,1.0,4.0
aminophenazone,BBB+,231.29900000000004,1.55042,0.0,4.0
129618-40-2,BBB+,266.30400000000003,2.6512200000000004,1.0,4.0
,BBB+,293.286,2.16448,1.0,7.0
schembl6949318,BBB+,310.3570000000001,0.71248,1.0,6.0
"1,3-diphenylguanidine",BBB+,211.26799999999997,2.7449000000000012,2.0,1.0
citenamide,BBB+,235.286,2.787600000000001,1.0,1.0
dipyridamole,BBB+,504.6360000000004,-0.017599999999997396,4.0,12.0
oxirane,BBB+,44.053,0.016600000000000004,0.0,1.0
compound d,BBB+,505.58800000000025,6.808000000000006,2.0,5.0
"5-ethyl-5-heptyl-1,3-
diazinane-2,4,6-trione",BBB+,254.33,2.1092999999999997,2.0,3.0
oxprenolol,BBB+,265.35299999999995,1.9890999999999999,2.0,4.0
methanol,BBB+,32.042,-0.3915,1.0,1.0
dextromethorphan,BBB+,271.404,3.3834000000000026,0.0,2.0
nsc382927,BBB+,535.6030000000002,6.467500000000006,1.0,5.0
nitrogen,BBB+,28.014,0.03016,0.0,2.0
argon,BBB+,39.948,0.0,0.0,0.0
nitrous oxide,BBB+,44.013,-0.1584,0.0,1.0
1-butyl-3-phenylthiourea,BBB+,208.33,2.7731000000000012,2.0,1.0
"nitrous oxide, 99%",BBB+,45.021,0.22868,1.0,2.0
nitrogen,BBB+,32.046,-1.1812,2.0,2.0
7440-63-3,BBB+,131.29,0.0,0.0,0.0
3-methyl-1-butanol (isopentanol),BBB+,88.14999999999999,1.0248,1.0,1.0
2-methyl-1-butanol,BBB+,88.14999999999999,1.0248,1.0,1.0
hepp (beta-ethyl-beta-hydroxybenzenepropanamide) (3-hydroxy-3-phenylpentamide),BBB+,193.24600000000004,1.1596000000000002,2.0,2.0
amobarbital,BBB+,226.27599999999998,1.1849999999999998,2.0,3.0
"trans-1,2-dichloroethylene",BBB+,96.94400000000002,1.9352,0.0,0.0
"5-ethyl-5-isopentyl-5,6-dihydropyrimidine-2,4(1h,3h)-dione",BBB+,212.29299999999998,1.6583999999999999,2.0,2.0
schembl6946348,BBB+,328.37200000000007,2.08502,0.0,6.0
phenyl-n-tert-butylnitrone (cid 10313352),BBB+,177.247,2.414300000000001,0.0,1.0
phenyl-n-tert-butylnitrone,BBB+,177.247,2.414300000000001,0.0,1.0
procaine,BBB+,236.315,1.7673999999999999,1.0,4.0
4-boronophenylalanine,BBB+,209.01,-1.6792,4.0,4.0
compound 32,BBB+,385.47100000000023,3.4917000000000025,0.0,6.0
paraxanthine,BBB+,182.183,-1.1619999999999995,1.0,4.0
paraxanthine,BBB+,182.183,-1.1636000000000002,1.0,4.0
amylene-hydrate (tertiary-amyl alcohol),BBB+,88.14999999999998,1.1673,1.0,1.0
195055-03-9,BBB+,380.54000000000013,4.408960000000004,0.0,6.0
vinblastine,BBB+,810.9889999999998,3.9909000000000034,3.0,12.0
p-bromospiperone,BBB+,474.3740000000001,3.979600000000003,1.0,4.0
irie-16a,BBB+,468.6460000000003,3.9794800000000023,2.0,7.0
"1,3a,8-trimethyl-1,2,3,3a,8,8a-hexahydropyrrolo[2,3-b]indol-5-yl methylcarbamate",BBB+,275.352,1.7739,1.0,4.0
terbinafine,BBB+,291.438,4.877300000000004,0.0,1.0
cube-8,BBB+,458.5510000000003,5.274900000000005,2.0,6.0
chembl1243269,BBB+,275.352,1.7739,1.0,4.0
nimodipine,BBB+,418.44600000000014,2.9708000000000014,1.0,8.0
"1,1,1-trichloro-2-fluoroethane",BBB+,151.395,2.3261000000000003,0.0,0.0
"5-propyl-5-ethyl barbituric acid (5-ethyl-5-propyl-1,3-diazinane-2,4,6-trione)",BBB+,198.22199999999998,0.5489,2.0,3.0
5-ethyl-5-pentylbarbituric acid,BBB+,226.276,1.3291,2.0,3.0
1-(4-amino-5-chloro-2-methoxyphenyl)-4-(diethylamino)butan-1-one,BBB+,298.8140000000001,3.235500000000001,1.0,4.0
mppf,BBB+,434.5150000000001,3.6983000000000024,0.0,5.0
7461-08-7,BBB+,296.322,3.0991000000000017,1.0,3.0
56-29-1,BBB+,236.27099999999993,1.2012999999999998,1.0,3.0
cyclopropane (trimethylene),BBB+,42.080999999999996,1.1703,0.0,0.0
divinylether,BBB+,70.09100000000001,1.29,0.0,1.0
pentobarbital,BBB+,226.276,1.1849999999999998,2.0,3.0
1622-62-4,BBB+,313.28800000000007,2.5477000000000007,0.0,4.0
paraxanthine,BBB+,180.16699999999997,-1.039700000000001,1.0,5.0
eserine,BBB+,275.352,1.7739,1.0,4.0
"2,5-dihydroxybenzoic acid",BBB+,154.12099999999998,0.7959999999999998,3.0,3.0
terbinafine,BBB+,291.438,4.877300000000004,0.0,1.0
quinidine (quinine),BBB+,323.4360000000001,4.515200000000004,1.0,3.0
fluoromar,BBB+,126.07700000000001,1.7087999999999999,0.0,1.0
schembl15974503,BBB+,222.28799999999995,1.6747,1.0,2.0
naproxen,BBB+,230.26299999999998,3.036500000000001,1.0,2.0
2pnc,BBB+,230.09799999999998,2.3644999999999996,2.0,3.0
zolantidine; 41,BBB+,381.545,5.163200000000005,1.0,5.0
tert-butylalcohol,BBB+,74.12299999999999,0.7771999999999999,1.0,1.0
dehydroevodiamine,BBB+,301.349,1.6355000000000002,0.0,3.0
pfizer compound 20,BBB+,390.5310000000001,4.0806400000000025,2.0,5.0
oxycodone,BBB+,315.3690000000001,1.0481999999999998,1.0,5.0
dehydroevodiamine,BBB+,304.373,2.4800999999999993,1.0,3.0
chembl246597,BBB+,445.5630000000002,4.231920000000003,0.0,5.0
184886-95-1,BBB+,230.098,2.3629000000000007,2.0,3.0
"(2r)-n-(2,6-dichlorophenyl)-2,5-dihydro-1h-imidazol-2-amine",BBB+,230.098,2.3629000000000007,2.0,3.0
desflurane (suprane),BBB+,168.03599999999997,2.0835,0.0,1.0
"2-(5,6-dichloroindazol-1-yl)ethanamine",BBB+,230.09799999999998,2.3018,1.0,3.0
propyl acetate ,BBB+,102.13299999999998,0.9595,0.0,2.0
3891-33-6,BBB+,142.19799999999998,2.0868,0.0,2.0
(r)-pentobarbital,BBB+,226.276,1.1849999999999998,2.0,3.0
s111,BBB+,106.071,1.8844,0.0,1.0
,BBB+,106.071,1.8844,0.0,1.0
fluorovinyl ether,BBB+,106.071,1.8844,0.0,1.0
chembl219060,BBB+,325.41200000000003,3.542300000000002,1.0,4.0
mchr antagonist 2',BBB+,394.9020000000002,5.036100000000005,1.0,4.0
declopramide,BBB+,269.776,1.9937999999999998,2.0,3.0
compound-10b,BBB+,474.99200000000013,5.443920000000004,2.0,5.0
cyanidin 3-o-glucoside,BBB+,450.39600000000013,-0.19450000000000006,8.0,11.0
cyanidin 3-o-glucoside,BBB+,449.3880000000001,0.38199999999999973,8.0,10.0
"2,4-dichlorophenoxyacetic acid",BBB+,221.039,2.4568000000000003,1.0,2.0
lactic acid,BBB+,90.07799999999999,-0.5482,2.0,2.0
"1,2,4-trimethylbenzene",BBB+,120.195,2.611860000000001,0.0,0.0
st 363,BBB+,230.09799999999998,2.3644999999999996,2.0,3.0
7-k08,BBB+,404.8640000000001,3.278400000000002,0.0,4.0
org13011,BBB+,370.4190000000001,2.625000000000001,0.0,4.0
tert-amylmethylether,BBB+,102.17699999999998,1.8214000000000001,0.0,1.0
4-chlorobenzotrifluoride,BBB+,180.55599999999998,3.3588000000000013,0.0,0.0
chembl243999,BBB+,464.56500000000034,6.741080000000006,1.0,5.0
minozac free base,BBB+,332.41100000000006,2.56862,0.0,6.0
gw406381,BBB+,393.46800000000013,3.8655000000000026,0.0,6.0
norgalanthamine,BBB+,273.332,1.5081,2.0,4.0
repinotan,BBB+,386.4730000000001,2.552200000000001,1.0,5.0
5-butyl-5-ethyl barbituric acid (butethal),BBB+,212.249,0.9389999999999998,2.0,3.0
4-fluoropaclitaxel,BBB+,871.9080000000001,3.874800000000003,4.0,14.0
4-fluoropaclitaxel,BBB+,871.9080000000001,3.874800000000003,4.0,14.0
2-(3'-iodo-4'-aminophenyl)-6-hydroxybenzothiazole,BBB+,368.199,3.8557000000000006,2.0,4.0
ropinirole (skf101468),BBB+,260.3809999999999,2.845700000000001,1.0,2.0
thioridazine,BBB+,370.587,5.885600000000005,0.0,4.0
methoxyflurane,BBB+,164.966,2.0293,0.0,1.0
sulforidazine,BBB+,402.58500000000015,4.567200000000004,0.0,5.0
ethylbenzene,BBB+,106.16799999999996,2.2490000000000006,0.0,0.0
secobarbital,BBB+,238.28699999999998,1.3510999999999997,2.0,3.0
secobarbital,BBB+,238.28699999999998,1.3510999999999997,2.0,3.0
sufentanil,BBB+,386.56100000000015,4.214800000000004,0.0,4.0
1-pentanol,BBB+,88.14999999999999,1.1689,1.0,1.0
chembl142158,BBB+,310.825,4.274100000000003,1.0,3.0
chembl190860,BBB+,276.38,3.620700000000002,1.0,3.0
schembl4414781,BBB+,390.4150000000002,2.6294200000000005,0.0,7.0
schembl10031243,BBB+,273.332,1.6762000000000001,1.0,4.0
"ptk-787, vatalanib",BBB+,346.8210000000001,5.012600000000003,1.0,4.0
(r)-enflurane,BBB+,184.491,2.3528000000000002,0.0,1.0
7440-01-9,BBB+,20.18,0.0,0.0,0.0
m-xylene,BBB+,106.16799999999999,2.30344,0.0,0.0
ethyl t-butyl ether,BBB+,102.17699999999999,1.8214000000000001,0.0,1.0
talsupram,BBB+,311.494,4.911700000000004,1.0,2.0
dextromethorphan,BBB+,271.404,3.3834000000000026,0.0,2.0
"b-066, skb-42",BBB+,365.47700000000003,4.6947000000000045,1.0,5.0
scopolamine,BBB+,303.358,0.9180999999999995,1.0,5.0
scopolamide (scopolamine),BBB+,303.358,0.9180999999999995,1.0,5.0
scopolamine,BBB+,303.358,0.9180999999999995,1.0,5.0
5d,BBB+,448.44100000000014,4.515500000000004,1.0,5.0
compound 14b,BBB+,427.55200000000025,5.231340000000004,1.0,6.0
pyrene,BBB+,202.25599999999997,4.584000000000002,0.0,0.0
enflurane,BBB+,184.491,2.3528000000000002,0.0,1.0
nicotine,BBB+,162.236,1.8483,0.0,2.0
5-octyl-5-ethyl barbituric acid,BBB+,268.357,2.4993999999999996,2.0,3.0
"gr 205171, vofopitant",BBB+,432.45000000000016,3.2726000000000015,2.0,7.0
10-{2-[(2r)-1-methylpiperidin-2-yl]ethyl}-2-(methylsulfanyl)-10h-phenothiazine,BBB+,370.587,5.885600000000005,0.0,4.0
chembl368590,BBB+,260.3809999999999,2.845700000000001,1.0,2.0
ropinirole hydrochloride,BBB+,246.35799999999998,1.648,1.0,4.0
spiperone,BBB+,395.47800000000007,3.217100000000001,1.0,4.0
"(+)-4-propyl- 3,4,4a,5,6,10b-hexahydro- 2h-naphtho[1,2-b][1,4]oxazin-9-ol",BBB+,247.33799999999997,2.4903000000000004,1.0,3.0
teflurane,BBB+,180.92599999999996,2.2391999999999994,0.0,0.0
1-bromopropane (n- propylbromide),BBB+,122.993,1.7913000000000001,0.0,0.0
nsc 350386,BBB+,324.384,2.7042,2.0,6.0
ethyl 4-aminobenzoate (benzocaine),BBB+,165.19199999999998,1.4455,1.0,3.0
lin_train_55,BBB+,194.95299999999997,2.6293000000000006,0.0,0.0
zinc40135788,BBB+,180.92599999999996,2.2391999999999994,0.0,0.0
toliprolol,BBB+,223.316,1.7327199999999998,2.0,3.0
butyl acetate,BBB+,116.15999999999998,1.3496000000000001,0.0,2.0
r82913,BBB+,321.8770000000001,4.522590000000004,1.0,3.0
r-82913,BBB+,321.8770000000001,4.522590000000004,1.0,3.0
ondansetron,BBB+,292.38200000000006,4.062000000000003,0.0,3.0
ondansetron,BBB+,293.37000000000006,3.1285200000000017,0.0,4.0
loreclezole,BBB+,274.538,3.779300000000001,0.0,3.0
trichloroethene,BBB+,131.389,2.5017000000000005,0.0,0.0
halothane,BBB+,197.381,2.5084999999999997,0.0,0.0
trichloromethane (chloroform),BBB+,119.37800000000001,1.9864,0.0,0.0
364079-69-6,BBB+,456.5380000000001,3.180600000000001,1.0,7.0
,BBB+,379.5030000000001,6.696320000000005,1.0,1.0
sb-222200,BBB+,380.4910000000001,6.091320000000005,1.0,2.0
66104-22-1,BBB+,314.4980000000001,4.271100000000003,1.0,2.0
pergolide,BBB+,314.4980000000001,4.271100000000003,1.0,2.0
sb222200,BBB+,380.4910000000001,6.091320000000005,1.0,2.0
34933-06-7,BBB+,414.52700000000016,3.368500000000002,0.0,6.0
diltiazem,BBB+,414.52700000000016,3.368500000000002,0.0,6.0
minaprine,BBB+,298.39000000000004,2.1961199999999996,1.0,5.0
chembl481689,BBB+,481.04000000000025,5.776120000000006,1.0,5.0
fr260010,BBB+,353.429,4.4799200000000035,1.0,5.0
ritanserin,BBB+,477.58000000000015,5.483020000000005,0.0,5.0
sevoflurane,BBB+,200.05299999999997,2.4232000000000005,0.0,1.0
chembl401446,BBB+,361.4040000000001,4.421080000000003,1.0,3.0
riluzole,BBB+,234.20199999999994,2.7771,1.0,4.0
ethylene,BBB+,28.053999999999995,0.8022,0.0,0.0
22316-47-8,BBB+,300.74500000000006,3.3712000000000018,0.0,2.0
ar-1d9859,BBB+,275.392,3.075400000000002,0.0,3.0
