MW,LogP,HBD,HBA,actual,predicted,probability_BBB+,actual_label,predicted_label,correct
316.37600000000003,3.008400000000001,3.0,3.0,1,1,0.66,BBB+,BBB+,True
369.3360000000003,4.401300000000004,0.0,2.0,1,1,1.0,BBB+,BBB+,True
181.235,1.0351,3.0,3.0,0,0,0.0,BBB-,BBB-,True
610.6710000000002,6.319100000000007,1.0,11.0,0,0,0.4823831168831169,BBB-,BBB-,True
501.5760000000004,2.2885,2.0,8.0,0,0,0.0,BBB-,BBB-,True
311.494,4.911700000000004,1.0,2.0,1,1,0.99,BBB+,BBB+,True
501.5760000000004,2.2885,2.0,8.0,0,0,0.0,BBB-,BBB-,True
170.212,-0.1272999999999999,1.0,2.0,1,1,0.92,BBB+,BBB+,True
543.5250000000003,0.0012999999999993,6.0,12.0,1,0,0.42700000000000005,BBB+,BBB-,False
326.3560000000001,2.991200000000001,1.0,6.0,1,1,0.9125,BBB+,BBB+,True
459.4110000000002,-0.1277999999999988,5.0,10.0,0,0,0.02,BBB-,BBB-,True
458.6060000000002,4.120600000000003,1.0,6.0,1,1,0.83,BBB+,BBB+,True
460.5230000000004,1.9733,3.0,7.0,1,1,0.99,BBB+,BBB+,True
411.5710000000003,3.491900000000003,1.0,6.0,1,1,0.89,BBB+,BBB+,True
240.347,1.6679000000000002,0.0,2.0,1,1,1.0,BBB+,BBB+,True
585.8290000000002,8.323500000000008,0.0,5.0,1,1,0.99,BBB+,BBB+,True
284.78700000000003,2.836100000000001,1.0,4.0,1,1,1.0,BBB+,BBB+,True
527.5260000000004,1.0304999999999995,5.0,11.0,0,0,0.0,BBB-,BBB-,True
434.50400000000025,2.3224,2.0,6.0,1,1,1.0,BBB+,BBB+,True
416.5140000000002,2.326700000000001,2.0,6.0,1,1,1.0,BBB+,BBB+,True
287.113,1.2135999999999998,2.0,3.0,1,1,0.88,BBB+,BBB+,True
392.8790000000002,1.9831,2.0,5.0,1,1,0.99,BBB+,BBB+,True
329.4840000000002,4.019500000000003,0.0,3.0,1,1,0.95,BBB+,BBB+,True
588.5620000000004,1.3385999999999991,3.0,13.0,0,0,0.0,BBB-,BBB-,True
355.503,4.895820000000004,1.0,3.0,1,1,0.95,BBB+,BBB+,True
264.372,3.0839000000000016,0.0,2.0,1,1,1.0,BBB+,BBB+,True
390.52000000000015,3.949500000000003,1.0,5.0,1,1,0.99,BBB+,BBB+,True
466.5610000000004,3.033300000000001,0.0,7.0,1,1,0.9,BBB+,BBB+,True
177.247,2.414300000000001,0.0,1.0,1,1,1.0,BBB+,BBB+,True
155.28499999999997,2.564700000000001,1.0,1.0,1,1,0.94,BBB+,BBB+,True
337.38200000000006,1.6424999999999998,2.0,6.0,1,0,0.09,BBB+,BBB-,False
670.6240000000001,1.2016000000000016,4.0,14.0,1,0,0.1275,BBB+,BBB-,False
348.4830000000001,2.7466000000000013,2.0,4.0,1,1,0.9975,BBB+,BBB+,True
363.3950000000001,0.150500000000001,4.0,6.0,0,0,0.0,BBB-,BBB-,True
460.43900000000014,-1.4001999999999974,7.0,10.0,0,0,0.17865656565656562,BBB-,BBB-,True
369.3680000000001,3.515220000000001,1.0,4.0,0,1,0.9683333333333333,BBB-,BBB+,False
310.4370000000001,3.915600000000003,1.0,2.0,0,0,0.24889085914085915,BBB-,BBB-,True
237.346,3.8728000000000034,1.0,1.0,1,1,0.985,BBB+,BBB+,True
310.4660000000001,4.631100000000004,0.0,3.0,1,1,1.0,BBB+,BBB+,True
224.26,0.961,2.0,3.0,1,1,1.0,BBB+,BBB+,True
271.404,3.573800000000003,0.0,2.0,1,1,0.96,BBB+,BBB+,True
411.4100000000002,1.2650399999999995,5.0,8.0,0,0,0.0,BBB-,BBB-,True
131.389,2.5017000000000005,0.0,0.0,1,1,0.99,BBB+,BBB+,True
608.6880000000001,4.313600000000004,1.0,10.0,1,1,0.995,BBB+,BBB+,True
472.5780000000002,3.335300000000002,1.0,7.0,1,1,1.0,BBB+,BBB+,True
280.4150000000001,4.095600000000004,1.0,2.0,1,1,0.99,BBB+,BBB+,True
342.46800000000013,3.967500000000003,0.0,6.0,1,1,0.91,BBB+,BBB+,True
390.4170000000001,0.530800000000001,2.0,6.0,0,0,0.015,BBB-,BBB-,True
256.37100000000004,1.74,2.0,3.0,1,1,0.94,BBB+,BBB+,True
426.49400000000014,2.4384,2.0,5.0,0,0,0.21,BBB-,BBB-,True
262.309,1.3066,1.0,3.0,1,1,0.96,BBB+,BBB+,True
613.8030000000003,2.8669000000000016,4.0,7.0,0,1,0.621238095238095,BBB-,BBB+,False
484.6370000000003,5.101680000000005,0.0,7.0,1,1,0.6416944444444446,BBB+,BBB+,True
431.94800000000015,2.4335000000000004,2.0,6.0,0,1,0.99,BBB-,BBB+,False
341.773,3.8151200000000025,1.0,4.0,1,1,0.82,BBB+,BBB+,True
296.395,3.416400000000001,1.0,3.0,1,1,0.98,BBB+,BBB+,True
549.7029999999999,6.829400000000008,0.0,6.0,1,0,0.36,BBB+,BBB-,False
645.6800000000003,-1.1119999999999963,4.0,13.0,0,0,0.39416666666666667,BBB-,BBB-,True
273.376,2.7677000000000014,0.0,3.0,1,1,1.0,BBB+,BBB+,True
363.50500000000017,3.308500000000002,1.0,4.0,1,1,0.91,BBB+,BBB+,True
434.50400000000025,2.4188000000000005,2.0,6.0,1,1,1.0,BBB+,BBB+,True
340.4710000000002,2.931700000000001,2.0,2.0,1,1,0.92,BBB+,BBB+,True
336.44700000000006,3.332200000000002,2.0,3.0,0,1,0.8440000000000001,BBB-,BBB+,False
415.5110000000002,3.397120000000002,1.0,5.0,1,1,0.86,BBB+,BBB+,True
444.56800000000015,3.298700000000002,2.0,6.0,1,1,1.0,BBB+,BBB+,True
197.19,0.0522000000000001,4.0,4.0,1,1,0.5043333333333334,BBB+,BBB+,True
473.6100000000003,2.4502999999999995,2.0,7.0,1,1,0.98,BBB+,BBB+,True
290.366,0.2639999999999998,1.0,4.0,1,0,0.3,BBB+,BBB-,False
811.8780000000002,3.157700000000002,4.0,16.0,0,0,0.0,BBB-,BBB-,True
309.413,3.4151000000000016,0.0,4.0,1,1,0.98,BBB+,BBB+,True
594.613,-1.4356999999999966,4.0,15.0,0,0,0.0,BBB-,BBB-,True
348.35800000000006,2.0796,1.0,6.0,0,1,0.76,BBB-,BBB+,False
551.7690000000003,3.2935000000000043,4.0,7.0,0,0,0.22988888888888886,BBB-,BBB-,True
295.398,3.9750000000000014,2.0,2.0,1,1,0.77,BBB+,BBB+,True
354.3670000000001,-1.4366999999999974,4.0,10.0,1,1,0.68,BBB+,BBB+,True
392.87900000000025,1.9001,3.0,5.0,1,1,1.0,BBB+,BBB+,True
382.5290000000001,3.8210000000000015,1.0,3.0,1,1,0.97,BBB+,BBB+,True
354.519,5.172300000000005,0.0,4.0,1,1,0.98,BBB+,BBB+,True
433.5430000000002,5.4782000000000055,0.0,4.0,1,1,0.88,BBB+,BBB+,True
437.41200000000015,-1.6293999999999975,4.0,11.0,0,0,0.04279761904761905,BBB-,BBB-,True
547.5950000000003,0.0355000000000028,4.0,10.0,0,0,0.3146071428571427,BBB-,BBB-,True
473.6100000000003,2.4502999999999995,2.0,7.0,1,1,0.98,BBB+,BBB+,True
429.4290000000002,-0.4537999999999984,6.0,9.0,0,0,0.0,BBB-,BBB-,True
288.347,0.9929,0.0,4.0,1,1,1.0,BBB+,BBB+,True
387.7190000000001,5.8629000000000016,0.0,4.0,1,1,0.76,BBB+,BBB+,True
271.404,3.3264000000000022,1.0,2.0,1,1,1.0,BBB+,BBB+,True
252.273,3.0294000000000016,1.0,2.0,1,1,0.99,BBB+,BBB+,True
346.4670000000001,2.8108000000000017,2.0,4.0,1,1,1.0,BBB+,BBB+,True
263.205,0.4867999999999998,1.0,6.0,1,0,0.25,BBB+,BBB-,False
852.9459999999997,0.8799000000000072,4.0,12.0,0,0,0.0,BBB-,BBB-,True
186.255,1.2536,2.0,2.0,1,1,0.97,BBB+,BBB+,True
168.265,1.2198,1.0,3.0,1,1,0.97,BBB+,BBB+,True
211.2609999999999,0.8887999999999998,2.0,4.0,0,1,0.68,BBB-,BBB+,False
486.6490000000005,4.302900000000004,2.0,6.0,1,1,0.9540000000000001,BBB+,BBB+,True
429.47600000000017,-0.2481999999999987,4.0,6.0,0,0,0.02,BBB-,BBB-,True
748.9960000000001,1.9007000000000052,5.0,14.0,0,0,0.0,BBB-,BBB-,True
195.653,2.1412000000000004,2.0,3.0,1,1,0.68,BBB+,BBB+,True
331.485,4.0100000000000025,1.0,5.0,1,1,0.56,BBB+,BBB+,True
371.8720000000001,2.3617,0.0,6.0,1,1,0.68,BBB+,BBB+,True
444.44000000000017,-0.3709999999999982,6.0,9.0,0,0,0.0,BBB-,BBB-,True
356.75000000000006,4.698800000000003,0.0,2.0,1,1,0.8775,BBB+,BBB+,True
289.37500000000006,1.9309,1.0,4.0,1,1,1.0,BBB+,BBB+,True
236.231,1.0377999999999998,3.0,5.0,0,1,0.7333333333333334,BBB-,BBB+,False
311.51,4.522500000000004,2.0,3.0,0,1,0.67,BBB-,BBB+,False
517.5640000000003,-0.2402999999999968,3.0,7.0,0,0,0.0,BBB-,BBB-,True
218.25599999999997,0.5378999999999999,2.0,2.0,1,1,0.91,BBB+,BBB+,True
379.5010000000002,2.8907000000000007,3.0,5.0,0,0,0.3,BBB-,BBB-,True
234.295,2.835500000000001,1.0,3.0,1,1,1.0,BBB+,BBB+,True
334.39700000000005,0.8607999999999998,2.0,4.0,0,0,0.04,BBB-,BBB-,True
514.4640000000003,-0.9933999999999992,3.0,12.0,0,0,0.0,BBB-,BBB-,True
278.30400000000003,-2.3393999999999986,2.0,8.0,0,0,0.33833333333333326,BBB-,BBB-,True
620.6850000000002,8.225900000000008,0.0,2.0,1,1,0.84,BBB+,BBB+,True
379.4350000000002,3.6784000000000026,1.0,4.0,1,1,1.0,BBB+,BBB+,True
374.4840000000001,4.978100000000005,2.0,2.0,0,1,0.524,BBB-,BBB+,False
369.3430000000002,1.6991999999999998,1.0,5.0,1,1,0.57,BBB+,BBB+,True
131.175,0.4443999999999999,2.0,2.0,1,1,0.875,BBB+,BBB+,True
182.223,-0.0663000000000004,2.0,2.0,1,1,0.73,BBB+,BBB+,True
351.153,-1.4979999999999996,4.0,6.0,1,0,0.19,BBB+,BBB-,False
400.64700000000016,6.589800000000009,2.0,2.0,0,0,0.43885714285714295,BBB-,BBB-,True
441.40400000000017,-0.0447999999999994,6.0,9.0,1,0,0.045,BBB+,BBB-,False
280.291,1.36176,2.0,6.0,0,1,0.7875,BBB-,BBB+,False
584.683,0.9987200000000008,4.0,13.0,0,0,0.0,BBB-,BBB-,True
620.735,2.2981199999999986,2.0,14.0,0,0,0.08,BBB-,BBB-,True
497.5000000000002,1.0202999999999998,5.0,10.0,0,0,0.19864430014430012,BBB-,BBB-,True
408.5200000000001,2.3409000000000004,2.0,6.0,0,1,0.6035,BBB-,BBB+,False
299.3700000000001,1.5011,1.0,4.0,1,1,1.0,BBB+,BBB+,True
406.5450000000001,-0.8569999999999971,5.0,8.0,0,0,0.0,BBB-,BBB-,True
341.4070000000001,2.4211,0.0,5.0,1,1,1.0,BBB+,BBB+,True
455.47400000000016,-0.6224999999999987,3.0,11.0,0,0,0.1488377733377733,BBB-,BBB-,True
263.381,2.7326000000000006,2.0,3.0,1,1,0.89,BBB+,BBB+,True
289.158,3.589800000000003,1.0,2.0,1,0,0.31571428571428567,BBB+,BBB-,False
429.5860000000001,2.988700000000001,2.0,5.0,1,1,0.7816666666666666,BBB+,BBB+,True
319.88000000000005,4.446400000000004,0.0,3.0,1,1,0.95,BBB+,BBB+,True
586.6890000000004,4.091100000000004,1.0,9.0,0,1,0.98,BBB-,BBB+,False
809.9790000000004,6.504420000000009,5.0,14.0,0,0,0.0,BBB-,BBB-,True
416.3820000000002,-0.0543000000000003,6.0,9.0,0,0,0.03,BBB-,BBB-,True
525.6420000000002,-0.653199999999996,3.0,13.0,0,0,0.0,BBB-,BBB-,True
362.813,4.009500000000003,1.0,4.0,1,1,0.82,BBB+,BBB+,True
372.4610000000001,1.7236999999999996,3.0,5.0,1,1,1.0,BBB+,BBB+,True
407.31800000000015,2.0165,1.0,5.0,0,0,0.4333333333333333,BBB-,BBB-,True
539.5830000000003,-6.949300000000007,11.0,16.0,0,0,0.0,BBB-,BBB-,True
383.4670000000001,3.023100000000001,1.0,4.0,1,1,0.85,BBB+,BBB+,True
339.8260000000001,2.6294000000000013,1.0,3.0,1,1,0.5816666666666667,BBB+,BBB+,True
347.80500000000006,5.1647000000000025,2.0,3.0,1,1,0.6133333333333334,BBB+,BBB+,True
578.6620000000004,4.162500000000003,1.0,9.0,1,1,1.0,BBB+,BBB+,True
806.0000000000001,2.966400000000005,4.0,16.0,0,0,0.01,BBB-,BBB-,True
349.30500000000006,2.3503000000000007,1.0,5.0,1,1,0.95,BBB+,BBB+,True
247.251,-0.4550000000000003,2.0,7.0,0,0,0.43042857142857144,BBB-,BBB-,True
672.8000000000002,4.841200000000004,3.0,9.0,1,1,0.96,BBB+,BBB+,True
466.97700000000026,4.103100000000003,1.0,5.0,1,1,0.99,BBB+,BBB+,True
378.53400000000016,2.7191000000000014,3.0,5.0,1,1,0.96,BBB+,BBB+,True
427.36800000000017,3.4115000000000024,2.0,4.0,1,1,1.0,BBB+,BBB+,True
90.078,-0.5482,2.0,2.0,1,1,0.77,BBB+,BBB+,True
304.4370000000001,4.017500000000003,0.0,2.0,1,1,0.98,BBB+,BBB+,True
250.283,1.1262,4.0,5.0,0,0,0.45909523809523806,BBB-,BBB-,True
410.3260000000002,3.5947000000000022,1.0,5.0,1,1,0.74,BBB+,BBB+,True
379.4640000000001,2.5318200000000006,1.0,6.0,0,1,0.69,BBB-,BBB+,False
372.5490000000002,6.264000000000007,1.0,3.0,1,1,0.98,BBB+,BBB+,True
204.229,1.2500000000000002,1.0,3.0,1,1,1.0,BBB+,BBB+,True
467.52000000000015,-6.295799999999999,10.0,14.0,0,0,0.0,BBB-,BBB-,True
581.6730000000001,1.990800000000002,3.0,6.0,1,1,0.9,BBB+,BBB+,True
192.262,1.58914,2.0,2.0,1,0,0.17,BBB+,BBB-,False
543.5250000000003,0.0012999999999993,6.0,12.0,0,0,0.42700000000000005,BBB-,BBB-,True
521.5550000000003,1.025899999999999,4.0,7.0,0,0,0.0,BBB-,BBB-,True
333.42800000000005,1.4776999999999998,2.0,5.0,1,1,0.97,BBB+,BBB+,True
386.53200000000027,4.607500000000004,0.0,4.0,1,1,0.8316666666666666,BBB+,BBB+,True
299.37000000000006,1.9333,0.0,4.0,1,1,1.0,BBB+,BBB+,True
241.251,-1.7002000000000006,6.0,7.0,0,0,0.33,BBB-,BBB-,True
311.42499999999995,3.8095000000000026,0.0,3.0,1,1,0.99,BBB+,BBB+,True
270.71899999999994,3.129500000000001,1.0,2.0,1,1,0.74,BBB+,BBB+,True
393.7120000000001,4.4047000000000045,0.0,3.0,1,1,1.0,BBB+,BBB+,True
161.248,2.1325000000000003,1.0,1.0,1,1,0.98,BBB+,BBB+,True
454.5040000000001,2.0075,2.0,6.0,0,0,0.01,BBB-,BBB-,True
502.5790000000003,3.5238000000000023,1.0,7.0,1,1,1.0,BBB+,BBB+,True
613.1070000000004,4.8159000000000045,1.0,9.0,1,1,1.0,BBB+,BBB+,True
295.408,1.3211999999999997,2.0,3.0,1,1,0.7475,BBB+,BBB+,True
183.207,0.3506000000000001,4.0,4.0,0,0,0.055,BBB-,BBB-,True
504.4380000000001,-7.571399999999989,11.0,16.0,0,0,0.0,BBB-,BBB-,True
329.82700000000017,3.6003000000000025,1.0,3.0,1,1,0.956,BBB+,BBB+,True
364.39700000000016,4.306600000000004,0.0,5.0,1,0,0.48,BBB+,BBB-,False
262.35299999999995,1.4362,1.0,4.0,1,1,0.97,BBB+,BBB+,True
300.3980000000001,3.5899000000000028,0.0,3.0,0,0,0.31,BBB-,BBB-,True
461.5400000000001,1.245200000000002,2.0,8.0,0,0,0.0,BBB-,BBB-,True
365.502,4.007780000000003,1.0,5.0,1,0,0.45,BBB+,BBB-,False
296.374,2.735500000000001,1.0,4.0,1,1,0.94,BBB+,BBB+,True
282.757,1.8172,1.0,1.0,1,1,0.92,BBB+,BBB+,True
427.36800000000017,3.411500000000002,2.0,4.0,1,1,1.0,BBB+,BBB+,True
343.301,3.761800000000002,2.0,5.0,1,1,0.885,BBB+,BBB+,True
701.8510000000002,0.8456000000000055,5.0,14.0,0,0,0.0,BBB-,BBB-,True
427.614,3.5519000000000025,1.0,6.0,1,1,0.92,BBB+,BBB+,True
437.58000000000027,5.162900000000005,0.0,5.0,1,1,0.7994999999999999,BBB+,BBB+,True
341.4330000000001,0.5567000000000012,2.0,5.0,1,0,0.07,BBB+,BBB-,False
316.48500000000007,4.205100000000003,1.0,2.0,1,1,0.98,BBB+,BBB+,True
382.24500000000006,3.597780000000003,0.0,3.0,1,1,0.99,BBB+,BBB+,True
165.834,3.0682,0.0,0.0,1,1,0.71,BBB+,BBB+,True
53.06399999999999,0.6959799999999999,0.0,1.0,1,1,0.75,BBB+,BBB+,True
828.0060000000002,3.013400000000005,3.0,16.0,0,0,0.0,BBB-,BBB-,True
328.283,4.367600000000003,2.0,2.0,1,1,0.92,BBB+,BBB+,True
451.6070000000003,3.856700000000004,1.0,5.0,1,1,1.0,BBB+,BBB+,True
470.4800000000001,0.2938000000000003,2.0,10.0,0,0,0.0,BBB-,BBB-,True
299.761,1.8492,1.0,3.0,1,1,0.94,BBB+,BBB+,True
434.5150000000001,3.6983000000000015,0.0,5.0,1,1,0.94,BBB+,BBB+,True
353.918,5.5781000000000045,0.0,2.0,1,1,0.99,BBB+,BBB+,True
806.0000000000001,2.966400000000005,4.0,16.0,0,0,0.01,BBB-,BBB-,True
265.35299999999995,1.9891,2.0,4.0,1,1,0.92,BBB+,BBB+,True
244.294,0.5896999999999999,2.0,3.0,1,1,0.64,BBB+,BBB+,True
289.422,4.457700000000004,0.0,1.0,1,1,1.0,BBB+,BBB+,True
362.49900000000014,1.2867000000000004,1.0,4.0,1,1,0.99,BBB+,BBB+,True
516.8570000000003,9.908299999999995,2.0,4.0,0,0,0.13,BBB-,BBB-,True
413.4260000000003,2.881800000000001,0.0,8.0,1,1,0.98,BBB+,BBB+,True
329.44000000000005,3.466880000000002,2.0,4.0,0,1,0.6411666666666668,BBB-,BBB+,False
285.41600000000005,3.636000000000003,0.0,4.0,1,1,0.76,BBB+,BBB+,True
489.38600000000025,4.859800000000004,0.0,4.0,1,1,1.0,BBB+,BBB+,True
358.43400000000014,1.7658,2.0,5.0,1,1,0.99,BBB+,BBB+,True
310.3350000000001,0.8768,2.0,7.0,0,0,0.1375,BBB-,BBB-,True
494.5750000000004,3.4407000000000023,2.0,6.0,1,1,1.0,BBB+,BBB+,True
313.4410000000001,2.975500000000001,2.0,3.0,1,1,1.0,BBB+,BBB+,True
408.9220000000002,2.1650000000000005,3.0,5.0,1,1,1.0,BBB+,BBB+,True
362.4660000000002,1.7815999999999996,3.0,5.0,1,0,0.3869761904761904,BBB+,BBB-,False
512.6510000000003,2.392100000000001,0.0,7.0,1,1,0.97,BBB+,BBB+,True
331.8429999999999,3.7782000000000022,0.0,3.0,1,1,1.0,BBB+,BBB+,True
404.4660000000002,5.006700000000005,1.0,5.0,1,1,0.85,BBB+,BBB+,True
298.346,1.0224999999999989,3.0,4.0,1,1,0.83,BBB+,BBB+,True
301.386,1.9882,2.0,4.0,1,1,0.97,BBB+,BBB+,True
358.218,1.3815,2.0,4.0,1,1,1.0,BBB+,BBB+,True
325.4339999999999,1.4062,1.0,4.0,0,0,0.01,BBB-,BBB-,True
410.4330000000001,-0.0481999999999998,4.0,8.0,0,0,0.01,BBB-,BBB-,True
1879.680000000001,1.1636000000000106,24.0,33.0,0,0,0.01,BBB-,BBB-,True
359.4590000000001,1.6933999999999998,1.0,9.0,0,0,0.25166666666666665,BBB-,BBB-,True
416.4150000000002,0.5732999999999998,3.0,7.0,0,0,0.02,BBB-,BBB-,True
149.237,1.9664,1.0,1.0,1,1,0.89,BBB+,BBB+,True
416.5180000000003,2.3831999999999995,2.0,5.0,1,0,0.05,BBB+,BBB-,False
327.12300000000005,3.859500000000001,2.0,4.0,0,0,0.43,BBB-,BBB-,True
504.9700000000002,0.5065000000000002,5.0,8.0,0,0,0.0,BBB-,BBB-,True
476.58500000000026,3.6368000000000023,2.0,6.0,1,1,1.0,BBB+,BBB+,True
416.5580000000003,4.9310000000000045,1.0,4.0,1,1,0.97,BBB+,BBB+,True
245.40999999999997,4.302200000000004,0.0,1.0,1,1,1.0,BBB+,BBB+,True
266.341,0.2543000000000001,3.0,4.0,1,1,0.5619999999999999,BBB+,BBB+,True
178.15099999999998,-0.9162000000000003,1.0,4.0,0,1,0.675,BBB-,BBB+,False
645.6080000000004,-8.564500000000011,14.0,19.0,0,0,0.0,BBB-,BBB-,True
344.3190000000001,2.544600000000001,1.0,7.0,0,1,0.93,BBB-,BBB+,False
204.229,1.1223000000000003,3.0,2.0,1,1,0.7419999999999999,BBB+,BBB+,True
245.366,3.113600000000001,2.0,2.0,1,1,1.0,BBB+,BBB+,True
437.58000000000027,3.719800000000003,2.0,5.0,1,1,1.0,BBB+,BBB+,True
300.384,1.3178999999999998,2.0,7.0,0,0,0.3825,BBB-,BBB-,True
349.21700000000004,3.4788000000000023,1.0,3.0,1,1,0.6483333333333334,BBB+,BBB+,True
924.0910000000003,0.7117000000000064,12.0,17.0,0,0,0.0,BBB-,BBB-,True
353.46600000000007,2.0775999999999994,2.0,4.0,0,0,0.03,BBB-,BBB-,True
346.8140000000001,3.4636000000000022,1.0,4.0,1,1,0.96,BBB+,BBB+,True
549.6530000000004,1.4582000000000004,4.0,7.0,0,0,0.03166666666666666,BBB-,BBB-,True
255.40499999999997,3.683220000000002,0.0,1.0,1,1,0.99,BBB+,BBB+,True
370.83600000000007,4.044900000000003,1.0,4.0,1,1,0.855,BBB+,BBB+,True
78.11399999999999,1.6866,0.0,0.0,1,1,1.0,BBB+,BBB+,True
246.194,-1.6836,3.0,6.0,0,0,0.07833333333333334,BBB-,BBB-,True
300.8140000000001,3.954600000000003,0.0,2.0,1,1,0.92,BBB+,BBB+,True
1084.2529999999992,-5.404500000000021,14.0,16.0,0,0,0.06189285714285715,BBB-,BBB-,True
586.4850000000001,5.257100000000004,1.0,10.0,1,1,0.7659999999999999,BBB+,BBB+,True
296.201,-0.8039000000000001,3.0,6.0,0,0,0.08,BBB-,BBB-,True
292.42300000000006,2.1615,0.0,2.0,1,1,1.0,BBB+,BBB+,True
226.32,1.2778,0.0,2.0,1,1,0.99,BBB+,BBB+,True
481.5460000000002,2.4017,3.0,7.0,0,1,0.5653333333333334,BBB-,BBB+,False
300.44200000000006,5.602600000000005,1.0,1.0,1,1,1.0,BBB+,BBB+,True
584.683,0.9987200000000008,4.0,13.0,0,0,0.0,BBB-,BBB-,True
408.4640000000001,4.955300000000004,2.0,4.0,1,1,0.835,BBB+,BBB+,True
311.38500000000016,1.7956,1.0,3.0,1,1,0.81,BBB+,BBB+,True
389.8860000000001,1.2295000000000005,3.0,5.0,0,0,0.26,BBB-,BBB-,True
366.5490000000002,4.830200000000005,0.0,3.0,0,1,0.98,BBB-,BBB+,False
236.274,3.3872000000000018,1.0,1.0,1,1,0.89,BBB+,BBB+,True
284.384,3.377500000000002,0.0,3.0,1,1,0.92,BBB+,BBB+,True
422.4930000000002,2.444500000000001,2.0,6.0,1,1,1.0,BBB+,BBB+,True
465.5170000000001,3.312600000000001,2.0,7.0,0,1,0.75,BBB-,BBB+,False
594.6680000000002,-0.5885999999999969,2.0,11.0,0,0,0.01,BBB-,BBB-,True
285.387,2.966600000000001,1.0,3.0,1,1,1.0,BBB+,BBB+,True
428.5690000000001,4.326300000000004,1.0,5.0,1,1,0.99,BBB+,BBB+,True
414.5490000000002,4.084800000000003,1.0,3.0,1,1,0.99,BBB+,BBB+,True
144.60099999999997,1.5132,1.0,1.0,1,1,1.0,BBB+,BBB+,True
295.398,3.9750000000000014,2.0,2.0,1,1,0.77,BBB+,BBB+,True
543.5250000000003,0.0012999999999993,6.0,12.0,1,0,0.42700000000000005,BBB+,BBB-,False
474.61300000000017,4.767900000000005,1.0,5.0,1,1,0.99,BBB+,BBB+,True
294.442,4.415700000000004,0.0,2.0,1,1,0.98,BBB+,BBB+,True
236.482,1.4211,2.0,3.0,1,1,0.93,BBB+,BBB+,True
209.138,-0.4776999999999997,4.0,3.0,1,1,0.5095000000000001,BBB+,BBB+,True
342.297,-5.395599999999993,8.0,11.0,0,0,0.0,BBB-,BBB-,True
329.17999999999995,0.4636000000000002,3.0,5.0,1,0,0.31,BBB+,BBB-,False
230.098,2.3645,2.0,3.0,1,1,0.99,BBB+,BBB+,True
422.4740000000002,2.662100000000001,0.0,8.0,1,1,1.0,BBB+,BBB+,True
303.358,0.5369999999999999,3.0,5.0,1,1,0.99,BBB+,BBB+,True
301.47400000000016,4.330500000000004,1.0,2.0,1,1,0.91,BBB+,BBB+,True
213.28099999999992,0.3355999999999997,2.0,3.0,0,0,0.28,BBB-,BBB-,True
191.139,-1.2782000000000002,1.0,6.0,0,1,0.5116666666666666,BBB-,BBB+,False
